dataname,newdataname,newdatabegin,newdataend,newdataemotion
Ses03F_impro06,Ses03F_impro06_M012,212.9381,216.1422,sad
Ses03F_impro06,Ses03F_impro06_M013,216.6984,219.4797,sad
Ses03F_impro06,Ses03F_impro06_M014,222.2611,225.2871,sad
Ses03F_impro06,Ses03F_impro06_M015,232.1626,234.5211,sad
Ses03F_impro06,Ses03F_impro06_M016,234.6991,238.5485,sad
Ses03M_script03_2,Ses03M_script03_2_F000,13.4546,16.7831,neu
Ses03M_script03_2,Ses03M_script03_2_F001,18.6039,21.6976,ang
Ses03M_script03_2,Ses03M_script03_2_F002,26.7431,30.8450,xxx
Ses03M_script03_2,Ses03M_script03_2_F003,33.3721,37.7493,neu
Ses03M_script03_2,Ses03M_script03_2_F004,39.2436,42.5038,neu
Ses03M_script03_2,Ses03M_script03_2_F005,43.3641,44.9641,xxx
Ses03M_script03_2,Ses03M_script03_2_F006,45.2810,49.7035,neu
Ses03M_script03_2,Ses03M_script03_2_F007,50.8657,56.1425,xxx
Ses03M_script03_2,Ses03M_script03_2_F008,57.9295,62.8954,xxx
Ses03M_script03_2,Ses03M_script03_2_F009,66.8046,68.2989,xxx
Ses03M_script03_2,Ses03M_script03_2_F010,69.2498,72.9025,ang
Ses03M_script03_2,Ses03M_script03_2_F011,75.7401,80.1927,ang
Ses03M_script03_2,Ses03M_script03_2_F012,90.5923,93.6865,neu
Ses03M_script03_2,Ses03M_script03_2_F013,97.2788,99.6334,xxx
Ses03M_script03_2,Ses03M_script03_2_F014,100.1617,101.8522,ang
Ses03M_script03_2,Ses03M_script03_2_F015,103.6900,105.2215,xxx
Ses03M_script03_2,Ses03M_script03_2_F016,108.4750,112.5225,neu
Ses03M_script03_2,Ses03M_script03_2_F017,114.6400,120.1550,neu
Ses03M_script03_2,Ses03M_script03_2_F018,122.2437,124.6134,xxx
Ses03M_script03_2,Ses03M_script03_2_F019,125.8209,128.3500,xxx
Ses03M_script03_2,Ses03M_script03_2_F020,132.6584,135.6620,xxx
Ses03M_script03_2,Ses03M_script03_2_F021,135.9035,137.3676,xxx
Ses03M_script03_2,Ses03M_script03_2_F022,137.3978,139.4656,xxx
Ses03M_script03_2,Ses03M_script03_2_F023,147.4502,151.0925,xxx
Ses03M_script03_2,Ses03M_script03_2_F024,154.1425,156.7227,ang
Ses03M_script03_2,Ses03M_script03_2_F025,159.4949,161.2911,ang
Ses03M_script03_2,Ses03M_script03_2_F026,161.6080,167.7964,xxx
Ses03M_script03_2,Ses03M_script03_2_F027,171.5699,174.7850,xxx
Ses03M_script03_2,Ses03M_script03_2_F028,176.4300,178.7394,ang
Ses03M_script03_2,Ses03M_script03_2_F029,186.2560,190.2600,ang
Ses03M_script03_2,Ses03M_script03_2_F030,191.5992,193.3425,ang
Ses03M_script03_2,Ses03M_script03_2_F031,201.0327,207.8551,ang
Ses03M_script03_2,Ses03M_script03_2_F032,213.8575,215.7600,ang
Ses03M_script03_2,Ses03M_script03_2_F033,219.9904,224.3072,ang
Ses03M_script03_2,Ses03M_script03_2_F034,231.6427,233.6955,xxx
Ses03M_script03_2,Ses03M_script03_2_F035,236.0953,240.4272,xxx
Ses03M_script03_2,Ses03M_script03_2_F036,242.2083,244.3300,neu
Ses03M_script03_2,Ses03M_script03_2_F037,246.3025,248.3300,fru
Ses03M_script03_2,Ses03M_script03_2_F038,249.5575,255.7171,ang
Ses03M_script03_2,Ses03M_script03_2_F039,260.5924,265.2714,ang
Ses03M_script03_2,Ses03M_script03_2_F040,265.5733,269.2550,ang
Ses03M_script03_2,Ses03M_script03_2_F041,270.8561,280.6670,ang
Ses03M_script03_2,Ses03M_script03_2_F042,291.9269,298.8851,ang
Ses03M_script03_2,Ses03M_script03_2_F043,299.1200,303.2773,ang
Ses03M_script03_2,Ses03M_script03_2_F044,303.3226,317.3748,ang
Ses03M_script03_2,Ses03M_script03_2_F045,324.0160,328.9750,ang
Ses03M_script03_2,Ses03M_script03_2_M000,8.0977,13.9803,neu
Ses03M_script03_2,Ses03M_script03_2_M001,16.1538,19.1187,xxx
Ses03M_script03_2,Ses03M_script03_2_M002,20.7010,27.7190,xxx
Ses03M_script03_2,Ses03M_script03_2_M003,30.2521,33.8442,ang
Ses03M_script03_2,Ses03M_script03_2_M004,36.6927,39.7718,ang
Ses03M_script03_2,Ses03M_script03_2_M005,42.1416,46.0325,ang
Ses03M_script03_2,Ses03M_script03_2_M006,48.9035,51.5575,ang
Ses03M_script03_2,Ses03M_script03_2_M007,55.5749,58.6389,ang
Ses03M_script03_2,Ses03M_script03_2_M008,62.2500,65.1745,ang
Ses03M_script03_2,Ses03M_script03_2_M009,65.2198,67.1065,neu
Ses03M_script03_2,Ses03M_script03_2_M010,67.6025,69.9441,neu
Ses03M_script03_2,Ses03M_script03_2_M011,72.2685,76.4495,ang
Ses03M_script03_2,Ses03M_script03_2_M012,79.4984,84.7208,ang
Ses03M_script03_2,Ses03M_script03_2_M013,84.7575,91.4828,xxx
Ses03M_script03_2,Ses03M_script03_2_M014,93.0827,98.0335,ang
Ses03M_script03_2,Ses03M_script03_2_M015,98.7730,100.6598,fru
Ses03M_script03_2,Ses03M_script03_2_M016,101.8220,103.7992,fru
Ses03M_script03_2,Ses03M_script03_2_M017,106.7475,109.0900,fru
Ses03M_script03_2,Ses03M_script03_2_M018,112.1400,114.9988,xxx
Ses03M_script03_2,Ses03M_script03_2_M019,119.6476,122.8324,neu
Ses03M_script03_2,Ses03M_script03_2_M020,123.9946,126.0926,neu
Ses03M_script03_2,Ses03M_script03_2_M021,139.2090,141.8655,neu
Ses03M_script03_2,Ses03M_script03_2_M022,141.9410,147.4925,xxx
Ses03M_script03_2,Ses03M_script03_2_M023,150.5293,154.6050,xxx
Ses03M_script03_2,Ses03M_script03_2_M024,156.0385,160.0250,xxx
Ses03M_script03_2,Ses03M_script03_2_M025,160.7628,162.0759,fru
Ses03M_script03_2,Ses03M_script03_2_M026,168.1134,172.1132,xxx
Ses03M_script03_2,Ses03M_script03_2_M027,174.1207,177.6979,xxx
Ses03M_script03_2,Ses03M_script03_2_M028,178.2111,187.0107,xxx
Ses03M_script03_2,Ses03M_script03_2_M029,189.8200,192.2275,ang
Ses03M_script03_2,Ses03M_script03_2_M030,192.7161,201.8327,ang
Ses03M_script03_2,Ses03M_script03_2_M031,206.5875,215.1000,ang
Ses03M_script03_2,Ses03M_script03_2_M032,215.2661,220.7050,ang
Ses03M_script03_2,Ses03M_script03_2_M033,223.8846,228.2325,ang
Ses03M_script03_2,Ses03M_script03_2_M034,229.4843,232.2300,ang
Ses03M_script03_2,Ses03M_script03_2_M035,232.9710,236.6325,xxx
Ses03M_script03_2,Ses03M_script03_2_M036,239.5971,242.6611,xxx
Ses03M_script03_2,Ses03M_script03_2_M037,243.6875,247.2496,xxx
Ses03M_script03_2,Ses03M_script03_2_M038,247.4609,250.1225,ang
Ses03M_script03_2,Ses03M_script03_2_M039,257.6642,261.7093,ang
Ses03M_script03_2,Ses03M_script03_2_M040,262.1169,266.1075,ang
Ses03M_script03_2,Ses03M_script03_2_M041,268.6826,271.6259,ang
Ses03M_script03_2,Ses03M_script03_2_M042,281.3613,292.6816,ang
Ses03M_script03_2,Ses03M_script03_2_M043,298.0475,301.1944,ang
Ses03M_script03_2,Ses03M_script03_2_M044,310.0800,312.0363,ang
Ses03M_script03_2,Ses03M_script03_2_M045,312.9373,324.9875,ang
Ses03M_script03_2,Ses03M_script03_2_M046,326.7200,328.4838,ang
Ses03F_script01_3,Ses03F_script01_3_F000,6.9486,10.4025,hap
Ses03F_script01_3,Ses03F_script01_3_F001,14.0722,17.7377,hap
Ses03F_script01_3,Ses03F_script01_3_F002,19.7179,24.3946,hap
Ses03F_script01_3,Ses03F_script01_3_F003,26.7750,30.6091,sad
Ses03F_script01_3,Ses03F_script01_3_F004,31.0304,33.8111,xxx
Ses03F_script01_3,Ses03F_script01_3_F005,35.7150,40.3800,fru
Ses03F_script01_3,Ses03F_script01_3_F006,43.5226,45.8399,xxx
Ses03F_script01_3,Ses03F_script01_3_F007,45.9125,50.2216,xxx
Ses03F_script01_3,Ses03F_script01_3_F008,51.7594,55.8252,sad
Ses03F_script01_3,Ses03F_script01_3_F009,79.0611,81.1677,xxx
Ses03F_script01_3,Ses03F_script01_3_F010,81.2309,84.4751,xxx
Ses03F_script01_3,Ses03F_script01_3_F011,86.0762,87.9089,hap
Ses03F_script01_3,Ses03F_script01_3_F012,87.9300,91.2584,hap
Ses03F_script01_3,Ses03F_script01_3_F013,101.8757,105.4359,hap
Ses03F_script01_3,Ses03F_script01_3_F014,137.6400,142.0699,hap
Ses03F_script01_3,Ses03F_script01_3_F015,144.8500,146.6525,xxx
Ses03F_script01_3,Ses03F_script01_3_F016,146.7300,150.0329,xxx
Ses03F_script01_3,Ses03F_script01_3_F017,152.2025,154.7625,xxx
Ses03F_script01_3,Ses03F_script01_3_F018,155.3925,157.4675,hap
Ses03F_script01_3,Ses03F_script01_3_F019,158.8125,165.3058,xxx
Ses03F_script01_3,Ses03F_script01_3_F020,165.4525,168.0655,xxx
Ses03F_script01_3,Ses03F_script01_3_F021,186.2034,196.7365,hap
Ses03F_script01_3,Ses03F_script01_3_F022,203.5619,207.9226,xxx
Ses03F_script01_3,Ses03F_script01_3_F023,208.1754,214.7901,hap
Ses03F_script01_3,Ses03F_script01_3_F024,215.8645,219.6564,xxx
Ses03F_script01_3,Ses03F_script01_3_F025,223.4550,227.1981,sad
Ses03F_script01_3,Ses03F_script01_3_F026,229.1361,235.0347,sad
Ses03F_script01_3,Ses03F_script01_3_F027,242.9345,246.3472,sad
Ses03F_script01_3,Ses03F_script01_3_F028,247.6743,251.8454,sad
Ses03F_script01_3,Ses03F_script01_3_F029,258.1442,260.0823,sad
Ses03F_script01_3,Ses03F_script01_3_F030,261.9782,264.5272,sad
Ses03F_script01_3,Ses03F_script01_3_F031,266.0440,269.3724,sad
Ses03F_script01_3,Ses03F_script01_3_F032,388.0379,391.4295,sad
Ses03F_script01_3,Ses03F_script01_3_F033,393.3676,401.9525,sad
Ses03F_script01_3,Ses03F_script01_3_F034,402.0150,410.2837,xxx
Ses03F_script01_3,Ses03F_script01_3_F035,414.7775,419.3842,hap
Ses03F_script01_3,Ses03F_script01_3_M000,9.6272,14.6199,hap
Ses03F_script01_3,Ses03F_script01_3_M001,24.1418,27.3860,neu
Ses03F_script01_3,Ses03F_script01_3_M002,32.9895,35.6649,xxx
Ses03F_script01_3,Ses03F_script01_3_M003,39.7096,41.8584,neu
Ses03F_script01_3,Ses03F_script01_3_M004,49.6528,51.9069,neu
Ses03F_script01_3,Ses03F_script01_3_M005,56.2887,63.6197,xxx
Ses03F_script01_3,Ses03F_script01_3_M006,65.1575,79.6931,hap
Ses03F_script01_3,Ses03F_script01_3_M007,83.7589,87.0452,xxx
Ses03F_script01_3,Ses03F_script01_3_M008,90.7528,96.1668,xxx
Ses03F_script01_3,Ses03F_script01_3_M009,96.2300,102.0864,hap
Ses03F_script01_3,Ses03F_script01_3_M010,104.8461,107.7111,hap
Ses03F_script01_3,Ses03F_script01_3_M011,107.7532,109.8387,hap
Ses03F_script01_3,Ses03F_script01_3_M012,109.9441,113.0829,hap
Ses03F_script01_3,Ses03F_script01_3_M013,114.3047,121.4040,hap
Ses03F_script01_3,Ses03F_script01_3_M014,121.5304,133.6645,hap
Ses03F_script01_3,Ses03F_script01_3_M015,133.7066,138.1825,hap
Ses03F_script01_3,Ses03F_script01_3_M016,141.7118,146.9783,xxx
Ses03F_script01_3,Ses03F_script01_3_M017,149.0428,151.6128,sur
Ses03F_script01_3,Ses03F_script01_3_M018,153.9512,156.5844,hap
Ses03F_script01_3,Ses03F_script01_3_M019,156.9050,159.3400,hap
Ses03F_script01_3,Ses03F_script01_3_M020,166.8436,169.2873,hap
Ses03F_script01_3,Ses03F_script01_3_M021,169.4425,171.1525,hap
Ses03F_script01_3,Ses03F_script01_3_M022,172.8475,186.2666,xxx
Ses03F_script01_3,Ses03F_script01_3_M023,196.6101,203.1616,hap
Ses03F_script01_3,Ses03F_script01_3_M024,206.9114,209.3129,hap
Ses03F_script01_3,Ses03F_script01_3_M025,219.7196,224.0125,sad
Ses03F_script01_3,Ses03F_script01_3_M026,226.3344,230.0841,neu
Ses03F_script01_3,Ses03F_script01_3_M027,233.9814,242.6817,sad
Ses03F_script01_3,Ses03F_script01_3_M028,245.2517,248.2431,sad
Ses03F_script01_3,Ses03F_script01_3_M029,253.2779,259.2186,sad
Ses03F_script01_3,Ses03F_script01_3_M030,259.6820,262.0525,sad
Ses03F_script01_3,Ses03F_script01_3_M031,263.5792,266.6760,sad
Ses03F_script01_3,Ses03F_script01_3_M032,268.1600,274.7232,sad
Ses03F_script01_3,Ses03F_script01_3_M033,274.7654,285.4669,sad
Ses03F_script01_3,Ses03F_script01_3_M034,285.5301,300.3818,sad
Ses03F_script01_3,Ses03F_script01_3_M035,300.6556,306.7648,sad
Ses03F_script01_3,Ses03F_script01_3_M036,306.8325,320.1207,sad
Ses03F_script01_3,Ses03F_script01_3_M037,320.2050,331.3279,sad
Ses03F_script01_3,Ses03F_script01_3_M038,331.3911,342.5350,sad
Ses03F_script01_3,Ses03F_script01_3_M039,342.5982,356.8225,sad
Ses03F_script01_3,Ses03F_script01_3_M040,356.8600,376.6975,sad
Ses03F_script01_3,Ses03F_script01_3_M041,376.7750,381.1071,sad
Ses03F_script01_3,Ses03F_script01_3_M042,381.1703,384.0985,sad
Ses03F_script01_3,Ses03F_script01_3_M043,384.1825,387.8904,sad
Ses03F_script01_3,Ses03F_script01_3_M044,390.9661,393.9364,xxx
Ses03F_script01_3,Ses03F_script01_3_M045,409.7570,412.3271,hap
Ses03F_script01_3,Ses03F_script01_3_M046,412.4925,415.8030,hap
Ses03M_script01_2,Ses03M_script01_2_F000,7.4531,9.9374,ang
Ses03M_script01_2,Ses03M_script01_2_F001,11.3988,16.8059,ang
Ses03M_script01_2,Ses03M_script01_2_F002,18.3847,21.5754,xxx
Ses03M_script01_2,Ses03M_script01_2_F003,31.0611,33.5056,xxx
Ses03M_script01_2,Ses03M_script01_2_F004,37.1458,40.8700,xxx
Ses03M_script01_2,Ses03M_script01_2_F005,43.3633,45.7050,xxx
Ses03M_script01_2,Ses03M_script01_2_F006,46.7644,51.0024,ang
Ses03M_script01_2,Ses03M_script01_2_F007,55.7187,68.1725,xxx
Ses03M_script01_2,Ses03M_script01_2_F008,70.3990,73.7469,xxx
Ses03M_script01_2,Ses03M_script01_2_F009,73.7734,78.7023,ang
Ses03M_script01_2,Ses03M_script01_2_F010,79.4197,84.5877,sad
Ses03M_script01_2,Ses03M_script01_2_F011,85.2775,91.8282,sad
Ses03M_script01_2,Ses03M_script01_2_F012,97.5675,106.5882,ang
Ses03M_script01_2,Ses03M_script01_2_F013,106.9775,114.1875,xxx
Ses03M_script01_2,Ses03M_script01_2_F014,115.1174,123.1816,xxx
Ses03M_script01_2,Ses03M_script01_2_F015,123.2250,137.2508,ang
Ses03M_script01_2,Ses03M_script01_2_F016,137.9875,140.7125,xxx
Ses03M_script01_2,Ses03M_script01_2_F017,144.3850,154.9601,sad
Ses03M_script01_2,Ses03M_script01_2_F018,158.1087,161.2573,xxx
Ses03M_script01_2,Ses03M_script01_2_F019,166.3855,168.0925,sad
Ses03M_script01_2,Ses03M_script01_2_M000,9.3923,11.7309,fru
Ses03M_script01_2,Ses03M_script01_2_M001,15.7165,18.7325,neu
Ses03M_script01_2,Ses03M_script01_2_M002,21.0705,27.2950,fru
Ses03M_script01_2,Ses03M_script01_2_M003,27.3550,31.1674,fru
Ses03M_script01_2,Ses03M_script01_2_M004,33.7315,37.4646,neu
Ses03M_script01_2,Ses03M_script01_2_M005,40.3741,42.2050,neu
Ses03M_script01_2,Ses03M_script01_2_M006,45.1967,48.1195,fru
Ses03M_script01_2,Ses03M_script01_2_M007,53.1546,56.1305,xxx
Ses03M_script01_2,Ses03M_script01_2_M008,67.5692,70.9304,neu
Ses03M_script01_2,Ses03M_script01_2_M009,93.1567,98.3513,fru
Ses03M_script01_2,Ses03M_script01_2_M010,105.7114,108.4482,fru
Ses03M_script01_2,Ses03M_script01_2_M011,113.6693,115.5957,fru
Ses03M_script01_2,Ses03M_script01_2_M012,131.1125,136.2145,fru
Ses03M_script01_2,Ses03M_script01_2_M013,141.5286,144.7525,xxx
Ses03M_script01_2,Ses03M_script01_2_M014,149.5275,157.9626,ang
Ses03M_script01_2,Ses03M_script01_2_M015,160.9784,164.5521,ang
Ses03M_script01_2,Ses03M_script01_2_M016,164.6318,166.8450,ang
Ses03M_script01_2,Ses03M_script01_2_M017,167.4882,173.4799,ang
Ses03F_script01_2,Ses03F_script01_2_F000,6.9026,9.7483,ang
Ses03F_script01_2,Ses03F_script01_2_F001,11.1850,15.8191,ang
Ses03F_script01_2,Ses03F_script01_2_F002,18.2825,21.4083,ang
Ses03F_script01_2,Ses03F_script01_2_F003,31.3317,34.0753,xxx
Ses03F_script01_2,Ses03F_script01_2_F004,35.4616,37.3442,ang
Ses03F_script01_2,Ses03F_script01_2_F005,40.6075,42.7145,xxx
Ses03F_script01_2,Ses03F_script01_2_F006,43.4004,47.9389,ang
Ses03F_script01_2,Ses03F_script01_2_F007,49.5295,55.3231,xxx
Ses03F_script01_2,Ses03F_script01_2_F008,55.4106,59.7302,xxx
Ses03F_script01_2,Ses03F_script01_2_F009,59.8324,62.1235,xxx
Ses03F_script01_2,Ses03F_script01_2_F010,65.3924,68.8072,xxx
Ses03F_script01_2,Ses03F_script01_2_F011,69.9017,76.9065,sad
Ses03F_script01_2,Ses03F_script01_2_F012,77.8075,82.4175,xxx
Ses03F_script01_2,Ses03F_script01_2_F013,87.1275,95.5300,ang
Ses03F_script01_2,Ses03F_script01_2_F014,95.5800,100.5600,xxx
Ses03F_script01_2,Ses03F_script01_2_F015,100.5600,103.1100,ang
Ses03F_script01_2,Ses03F_script01_2_F016,103.2100,110.4800,ang
Ses03F_script01_2,Ses03F_script01_2_F017,111.3200,115.9050,xxx
Ses03F_script01_2,Ses03F_script01_2_F018,116.8200,118.5000,sad
Ses03F_script01_2,Ses03F_script01_2_F019,118.6000,122.4532,xxx
Ses03F_script01_2,Ses03F_script01_2_F020,130.1700,132.6600,sad
Ses03F_script01_2,Ses03F_script01_2_F021,135.2300,137.1600,sad
Ses03F_script01_2,Ses03F_script01_2_M000,8.9019,11.7622,xxx
Ses03F_script01_2,Ses03F_script01_2_M001,15.3375,18.7450,neu
Ses03F_script01_2,Ses03F_script01_2_M002,21.2186,31.1858,xxx
Ses03F_script01_2,Ses03F_script01_2_M003,33.5925,36.3080,neu
Ses03F_script01_2,Ses03F_script01_2_M004,36.7550,39.4018,neu
Ses03F_script01_2,Ses03F_script01_2_M005,42.0286,44.6116,fru
Ses03F_script01_2,Ses03F_script01_2_M006,47.3697,50.2592,neu
Ses03F_script01_2,Ses03F_script01_2_M007,62.2403,65.1005,neu
Ses03F_script01_2,Ses03F_script01_2_M008,83.3475,87.6200,neu
Ses03F_script01_2,Ses03F_script01_2_M009,94.0900,95.9200,neu
Ses03F_script01_2,Ses03F_script01_2_M010,100.2250,101.8700,fru
Ses03F_script01_2,Ses03F_script01_2_M011,109.5200,112.0700,ang
Ses03F_script01_2,Ses03F_script01_2_M012,114.6900,117.1800,fru
Ses03F_script01_2,Ses03F_script01_2_M013,121.6800,124.5400,ang
Ses03F_script01_2,Ses03F_script01_2_M014,126.1900,127.8200,ang
Ses03F_script01_2,Ses03F_script01_2_M015,127.9300,130.8225,ang
Ses03F_script01_2,Ses03F_script01_2_M016,132.6100,135.3700,ang
Ses03F_script01_2,Ses03F_script01_2_M017,135.5300,137.6600,ang
Ses03F_script01_2,Ses03F_script01_2_M018,137.7000,140.5600,ang
Ses03M_impro04,Ses03M_impro04_F000,6.3200,8.5200,xxx
Ses03M_impro04,Ses03M_impro04_F001,13.8500,17.3375,neu
Ses03M_impro04,Ses03M_impro04_F002,19.8900,24.6600,fru
Ses03M_impro04,Ses03M_impro04_F003,29.6500,31.3600,neu
Ses03M_impro04,Ses03M_impro04_F004,33.4400,35.7200,neu
Ses03M_impro04,Ses03M_impro04_F005,38.6500,43.0800,sur
Ses03M_impro04,Ses03M_impro04_F006,57.0200,67.5900,xxx
Ses03M_impro04,Ses03M_impro04_F007,74.0600,75.6500,sad
Ses03M_impro04,Ses03M_impro04_F008,81.5400,82.7900,sad
Ses03M_impro04,Ses03M_impro04_F009,84.5500,88.4000,xxx
Ses03M_impro04,Ses03M_impro04_F010,91.2600,93.4500,exc
Ses03M_impro04,Ses03M_impro04_F011,96.3300,100.2200,xxx
Ses03M_impro04,Ses03M_impro04_F012,117.7900,119.7500,xxx
Ses03M_impro04,Ses03M_impro04_F013,120.0400,128.4900,xxx
Ses03M_impro04,Ses03M_impro04_F014,129.0200,131.8000,neu
Ses03M_impro04,Ses03M_impro04_F015,133.6000,136.9575,neu
Ses03M_impro04,Ses03M_impro04_F016,148.4000,153.2400,xxx
Ses03M_impro04,Ses03M_impro04_F017,157.6100,162.2700,xxx
Ses03M_impro04,Ses03M_impro04_F018,165.0300,172.1300,xxx
Ses03M_impro04,Ses03M_impro04_F019,177.7100,180.5200,xxx
Ses03M_impro04,Ses03M_impro04_F020,181.4900,183.6100,xxx
Ses03M_impro04,Ses03M_impro04_F021,190.1400,193.7400,xxx
Ses03M_impro04,Ses03M_impro04_F022,196.5700,199.9075,xxx
Ses03M_impro04,Ses03M_impro04_F023,205.5900,212.1100,neu
Ses03M_impro04,Ses03M_impro04_F024,212.5500,215.0300,fru
Ses03M_impro04,Ses03M_impro04_F025,215.3400,221.3000,neu
Ses03M_impro04,Ses03M_impro04_F026,221.5400,227.5000,sur
Ses03M_impro04,Ses03M_impro04_F027,231.2600,241.9400,xxx
Ses03M_impro04,Ses03M_impro04_F028,248.8300,256.3000,fru
Ses03M_impro04,Ses03M_impro04_F029,265.8400,268.8800,neu
Ses03M_impro04,Ses03M_impro04_F030,270.7300,273.8100,neu
Ses03M_impro04,Ses03M_impro04_F031,277.5000,279.9900,neu
Ses03M_impro04,Ses03M_impro04_F032,285.4700,287.8400,neu
Ses03M_impro04,Ses03M_impro04_M000,8.1300,11.2900,sad
Ses03M_impro04,Ses03M_impro04_M001,16.9100,20.4300,fru
Ses03M_impro04,Ses03M_impro04_M002,24.0100,30.0745,fru
Ses03M_impro04,Ses03M_impro04_M003,30.4600,33.7800,xxx
Ses03M_impro04,Ses03M_impro04_M004,34.5700,36.3100,ang
Ses03M_impro04,Ses03M_impro04_M005,43.2300,57.0300,fru
Ses03M_impro04,Ses03M_impro04_M006,65.9500,74.6200,fru
Ses03M_impro04,Ses03M_impro04_M007,75.6800,82.0700,xxx
Ses03M_impro04,Ses03M_impro04_M008,82.1100,85.0500,ang
Ses03M_impro04,Ses03M_impro04_M009,88.3600,92.1400,fru
Ses03M_impro04,Ses03M_impro04_M010,93.6800,96.4100,fru
Ses03M_impro04,Ses03M_impro04_M011,99.3000,105.3400,fru
Ses03M_impro04,Ses03M_impro04_M012,105.3575,116.2900,fru
Ses03M_impro04,Ses03M_impro04_M013,117.7700,119.9900,fru
Ses03M_impro04,Ses03M_impro04_M014,127.5700,129.4900,neu
Ses03M_impro04,Ses03M_impro04_M015,131.9100,134.0000,dis
Ses03M_impro04,Ses03M_impro04_M016,136.6475,142.7300,fru
Ses03M_impro04,Ses03M_impro04_M017,142.7650,146.0300,fru
Ses03M_impro04,Ses03M_impro04_M018,146.0525,148.7425,fru
Ses03M_impro04,Ses03M_impro04_M019,152.7400,157.4800,xxx
Ses03M_impro04,Ses03M_impro04_M020,161.3800,165.0700,fru
Ses03M_impro04,Ses03M_impro04_M021,170.6000,174.5200,fru
Ses03M_impro04,Ses03M_impro04_M022,177.7400,181.8400,fru
Ses03M_impro04,Ses03M_impro04_M023,183.1200,190.5500,fru
Ses03M_impro04,Ses03M_impro04_M024,193.5200,196.4800,neu
Ses03M_impro04,Ses03M_impro04_M025,196.6600,198.7700,fru
Ses03M_impro04,Ses03M_impro04_M026,199.7500,201.2700,sad
Ses03M_impro04,Ses03M_impro04_M027,201.5200,205.9000,fru
Ses03M_impro04,Ses03M_impro04_M028,206.4975,209.7700,fru
Ses03M_impro04,Ses03M_impro04_M029,211.2400,214.0800,fru
Ses03M_impro04,Ses03M_impro04_M030,220.3800,221.9175,sad
Ses03M_impro04,Ses03M_impro04_M031,225.4000,227.0600,sad
Ses03M_impro04,Ses03M_impro04_M032,227.6800,230.3700,xxx
Ses03M_impro04,Ses03M_impro04_M033,241.6200,246.4800,fru
Ses03M_impro04,Ses03M_impro04_M034,246.5050,249.7000,fru
Ses03M_impro04,Ses03M_impro04_M035,255.7700,262.5700,fru
Ses03M_impro04,Ses03M_impro04_M036,263.3000,271.5700,fru
Ses03M_impro04,Ses03M_impro04_M037,274.6000,277.7800,fru
Ses03M_impro04,Ses03M_impro04_M038,279.8800,282.2100,neu
Ses03M_impro04,Ses03M_impro04_M039,282.8400,285.5800,xxx
Ses03M_impro04,Ses03M_impro04_M040,287.8100,292.9000,fru
Ses03M_impro04,Ses03M_impro04_M041,292.9900,298.5500,hap
Ses03F_impro04,Ses03F_impro04_F000,5.5614,11.2375,fru
Ses03F_impro04,Ses03F_impro04_F001,12.2942,18.8317,fru
Ses03F_impro04,Ses03F_impro04_F002,20.1025,27.2761,sad
Ses03F_impro04,Ses03F_impro04_F003,27.3124,31.5255,fru
Ses03F_impro04,Ses03F_impro04_F004,34.6673,36.7918,fru
Ses03F_impro04,Ses03F_impro04_F005,36.8281,41.4952,fru
Ses03F_impro04,Ses03F_impro04_F006,44.5475,55.3075,fru
Ses03F_impro04,Ses03F_impro04_F007,61.6575,66.0300,fru
Ses03F_impro04,Ses03F_impro04_F008,70.9323,80.5207,fru
Ses03F_impro04,Ses03F_impro04_F009,82.0098,84.7519,fru
Ses03F_impro04,Ses03F_impro04_F010,84.8246,87.5485,fru
Ses03F_impro04,Ses03F_impro04_F011,89.7277,91.3258,sur
Ses03F_impro04,Ses03F_impro04_F012,91.9450,96.4650,fru
Ses03F_impro04,Ses03F_impro04_F013,98.0960,100.8415,fru
Ses03F_impro04,Ses03F_impro04_F014,100.9142,103.4825,fru
Ses03F_impro04,Ses03F_impro04_F015,103.6745,111.3016,xxx
Ses03F_impro04,Ses03F_impro04_F016,113.4808,122.8694,xxx
Ses03F_impro04,Ses03F_impro04_F017,124.0498,128.0550,fru
Ses03F_impro04,Ses03F_impro04_F018,128.4808,134.0525,fru
Ses03F_impro04,Ses03F_impro04_F019,137.7423,141.0575,xxx
Ses03F_impro04,Ses03F_impro04_F020,141.1375,147.0583,xxx
Ses03F_impro04,Ses03F_impro04_F021,148.5575,151.4167,fru
Ses03F_impro04,Ses03F_impro04_F022,151.5619,156.9736,sad
Ses03F_impro04,Ses03F_impro04_F023,160.5300,162.8800,sad
Ses03F_impro04,Ses03F_impro04_F024,166.1100,167.7325,sad
Ses03F_impro04,Ses03F_impro04_F025,170.3029,172.3368,xxx
Ses03F_impro04,Ses03F_impro04_F026,173.1325,174.2525,fru
Ses03F_impro04,Ses03F_impro04_M000,10.6961,13.4928,neu
Ses03F_impro04,Ses03F_impro04_M001,17.8330,20.6114,neu
Ses03F_impro04,Ses03F_impro04_M002,31.1078,34.9395,neu
Ses03F_impro04,Ses03F_impro04_M003,39.5521,42.7846,neu
Ses03F_impro04,Ses03F_impro04_M004,42.8209,45.0182,neu
Ses03F_impro04,Ses03F_impro04_M005,54.8427,57.4032,neu
Ses03F_impro04,Ses03F_impro04_M006,57.4577,60.2362,neu
Ses03F_impro04,Ses03F_impro04_M007,60.2906,62.6151,neu
Ses03F_impro04,Ses03F_impro04_M008,64.8850,71.7132,neu
