dataname,newdataname,newdatabegin,newdataend,newdataemotion
Ses02M_impro01,Ses02M_impro01_M018,119.1904,126.0898,ang
Ses02M_impro01,Ses02M_impro01_M019,129.4304,137.7264,ang
Ses02M_impro01,Ses02M_impro01_M020,138.3822,141.7665,fru
Ses02M_impro01,Ses02M_impro01_M021,149.4956,151.5261,fru
Ses02M_impro01,Ses02M_impro01_M022,153.3165,155.0414,fru
Ses02M_impro07,Ses02M_impro07_F000,8.4007,10.5030,exc
Ses02M_impro07,Ses02M_impro07_F001,13.6194,17.8381,exc
Ses02M_impro07,Ses02M_impro07_F002,18.7267,22.6857,sur
Ses02M_impro07,Ses02M_impro07_F003,22.7069,25.1307,exc
Ses02M_impro07,Ses02M_impro07_F004,31.0413,33.0824,exc
Ses02M_impro07,Ses02M_impro07_F005,34.8528,36.7393,exc
Ses02M_impro07,Ses02M_impro07_F006,39.6095,41.8900,exc
Ses02M_impro07,Ses02M_impro07_F007,43.1601,50.6653,exc
Ses02M_impro07,Ses02M_impro07_F008,50.6866,52.3900,exc
Ses02M_impro07,Ses02M_impro07_F009,57.9792,59.3824,exc
Ses02M_impro07,Ses02M_impro07_F010,60.2966,64.0030,exc
Ses02M_impro07,Ses02M_impro07_F011,69.3500,70.9600,exc
Ses02M_impro07,Ses02M_impro07_F012,72.3600,73.6300,exc
Ses02M_impro07,Ses02M_impro07_F013,75.3283,77.7400,exc
Ses02M_impro07,Ses02M_impro07_F014,77.7500,81.2389,hap
Ses02M_impro07,Ses02M_impro07_F015,85.2147,86.8093,hap
Ses02M_impro07,Ses02M_impro07_F016,87.1070,89.1500,hap
Ses02M_impro07,Ses02M_impro07_F017,89.1600,93.4853,hap
Ses02M_impro07,Ses02M_impro07_F018,93.4953,101.5200,hap
Ses02M_impro07,Ses02M_impro07_F019,105.0100,107.0074,hap
Ses02M_impro07,Ses02M_impro07_F020,114.2300,117.6000,hap
Ses02M_impro07,Ses02M_impro07_F021,132.2869,133.9240,hap
Ses02M_impro07,Ses02M_impro07_F022,136.7900,139.0600,exc
Ses02M_impro07,Ses02M_impro07_F023,139.2800,143.2800,exc
Ses02M_impro07,Ses02M_impro07_F024,148.7900,150.8500,hap
Ses02M_impro07,Ses02M_impro07_F025,153.3231,159.1397,exc
Ses02M_impro07,Ses02M_impro07_F026,160.0500,161.5400,exc
Ses02M_impro07,Ses02M_impro07_F027,164.0912,166.0000,exc
Ses02M_impro07,Ses02M_impro07_F028,166.0100,170.8121,hap
Ses02M_impro07,Ses02M_impro07_F029,171.3800,175.7900,hap
Ses02M_impro07,Ses02M_impro07_M000,3.3437,8.7809,xxx
Ses02M_impro07,Ses02M_impro07_M001,10.3086,13.9686,xxx
Ses02M_impro07,Ses02M_impro07_M002,17.5987,19.0925,exc
Ses02M_impro07,Ses02M_impro07_M003,22.4553,24.5566,xxx
Ses02M_impro07,Ses02M_impro07_M004,25.2022,29.6828,xxx
Ses02M_impro07,Ses02M_impro07_M005,30.1215,38.6833,xxx
Ses02M_impro07,Ses02M_impro07_M006,38.7046,41.1736,exc
Ses02M_impro07,Ses02M_impro07_M007,41.2070,46.0942,exc
Ses02M_impro07,Ses02M_impro07_M008,50.8832,52.0800,exc
Ses02M_impro07,Ses02M_impro07_M009,52.0900,58.0000,hap
Ses02M_impro07,Ses02M_impro07_M010,58.0100,59.4500,hap
Ses02M_impro07,Ses02M_impro07_M011,59.4600,61.2200,hap
Ses02M_impro07,Ses02M_impro07_M012,61.8100,69.3600,xxx
Ses02M_impro07,Ses02M_impro07_M013,69.3700,71.0000,exc
Ses02M_impro07,Ses02M_impro07_M014,71.0100,74.2000,exc
Ses02M_impro07,Ses02M_impro07_M015,74.2100,77.7582,exc
Ses02M_impro07,Ses02M_impro07_M016,79.2500,85.7800,xxx
Ses02M_impro07,Ses02M_impro07_M017,85.7900,89.2000,exc
Ses02M_impro07,Ses02M_impro07_M018,89.2100,90.2200,exc
Ses02M_impro07,Ses02M_impro07_M019,90.2900,92.4600,exc
Ses02M_impro07,Ses02M_impro07_M020,93.5000,97.8100,exc
Ses02M_impro07,Ses02M_impro07_M021,100.0300,105.2100,exc
Ses02M_impro07,Ses02M_impro07_M022,105.2200,106.8379,exc
Ses02M_impro07,Ses02M_impro07_M023,106.8600,114.2900,hap
Ses02M_impro07,Ses02M_impro07_M024,114.3000,116.8200,hap
Ses02M_impro07,Ses02M_impro07_M025,116.8300,123.9700,hap
Ses02M_impro07,Ses02M_impro07_M026,123.9800,133.3300,hap
Ses02M_impro07,Ses02M_impro07_M027,133.3400,137.9600,xxx
Ses02M_impro07,Ses02M_impro07_M028,138.7532,146.4511,xxx
Ses02M_impro07,Ses02M_impro07_M029,146.4611,153.9100,exc
Ses02M_impro07,Ses02M_impro07_M030,156.4100,158.2700,hap
Ses02M_impro07,Ses02M_impro07_M031,158.2800,166.5386,exc
Ses02M_impro07,Ses02M_impro07_M032,170.6920,174.8175,exc
Ses02F_impro01,Ses02F_impro01_F000,5.3661,9.6150,neu
Ses02F_impro01,Ses02F_impro01_F001,16.4840,19.7791,sur
Ses02F_impro01,Ses02F_impro01_F002,23.3690,26.0214,xxx
Ses02F_impro01,Ses02F_impro01_F003,30.7130,32.8369,fru
Ses02F_impro01,Ses02F_impro01_F004,32.8981,37.8800,fru
Ses02F_impro01,Ses02F_impro01_F005,38.0286,40.3056,fru
Ses02F_impro01,Ses02F_impro01_F006,45.0441,50.0436,fru
Ses02F_impro01,Ses02F_impro01_F007,50.0639,51.9832,fru
Ses02F_impro01,Ses02F_impro01_F008,57.5135,66.6710,fru
Ses02F_impro01,Ses02F_impro01_F009,66.6912,72.0669,fru
Ses02F_impro01,Ses02F_impro01_F010,78.1061,87.7428,fru
Ses02F_impro01,Ses02F_impro01_F011,88.3022,89.9978,fru
Ses02F_impro01,Ses02F_impro01_F012,96.4709,99.7098,fru
Ses02F_impro01,Ses02F_impro01_F013,99.8449,105.6836,fru
Ses02F_impro01,Ses02F_impro01_F014,111.5773,119.8805,fru
Ses02F_impro01,Ses02F_impro01_F015,124.1293,132.0469,fru
Ses02F_impro01,Ses02F_impro01_F016,135.5643,145.6458,fru
Ses02F_impro01,Ses02F_impro01_F017,145.7064,150.8614,fru
Ses02F_impro01,Ses02F_impro01_F018,154.0504,159.7574,ang
Ses02F_impro01,Ses02F_impro01_F019,164.6740,169.8898,ang
Ses02F_impro01,Ses02F_impro01_F020,171.5438,175.7488,ang
Ses02F_impro01,Ses02F_impro01_F021,180.6986,190.9121,ang
Ses02F_impro01,Ses02F_impro01_F022,202.8414,205.0638,fru
Ses02F_impro01,Ses02F_impro01_F023,209.2752,214.5392,fru
Ses02F_impro01,Ses02F_impro01_M000,5.8186,7.2530,neu
Ses02F_impro01,Ses02F_impro01_M001,9.8327,15.9334,neu
Ses02F_impro01,Ses02F_impro01_M002,20.5395,23.2318,neu
Ses02F_impro01,Ses02F_impro01_M003,25.7699,32.1839,xxx
Ses02F_impro01,Ses02F_impro01_M004,38.1175,39.5783,neu
Ses02F_impro01,Ses02F_impro01_M005,40.4471,45.0994,fru
Ses02F_impro01,Ses02F_impro01_M006,50.0639,51.9630,fru
Ses02F_impro01,Ses02F_impro01_M007,51.9832,57.8604,fru
Ses02F_impro01,Ses02F_impro01_M008,70.1056,72.0855,fru
Ses02F_impro01,Ses02F_impro01_M009,72.2875,79.2332,fru
Ses02F_impro01,Ses02F_impro01_M010,87.4602,88.6522,fru
Ses02F_impro01,Ses02F_impro01_M011,88.6926,97.7625,fru
Ses02F_impro01,Ses02F_impro01_M012,100.0140,101.5823,fru
Ses02F_impro01,Ses02F_impro01_M013,105.0169,111.4287,fru
Ses02F_impro01,Ses02F_impro01_M014,119.6060,125.5354,fru
Ses02F_impro01,Ses02F_impro01_M015,132.1517,135.6478,fru
Ses02F_impro01,Ses02F_impro01_M016,141.9890,143.5245,xxx
Ses02F_impro01,Ses02F_impro01_M017,150.5061,155.6030,ang
Ses02F_impro01,Ses02F_impro01_M018,158.9194,164.5611,fru
Ses02F_impro01,Ses02F_impro01_M019,164.5945,166.9199,ang
Ses02F_impro01,Ses02F_impro01_M020,167.9301,173.4579,fru
Ses02F_impro01,Ses02F_impro01_M021,175.6255,182.0081,fru
Ses02F_impro01,Ses02F_impro01_M022,190.9820,195.9117,fru
Ses02F_impro01,Ses02F_impro01_M023,195.9319,204.2806,fru
Ses02F_impro01,Ses02F_impro01_M024,204.7828,208.4711,fru
Ses02F_script02_2,Ses02F_script02_2_F000,6.3300,7.7200,neu
Ses02F_script02_2,Ses02F_script02_2_F001,9.5015,11.2600,fru
Ses02F_script02_2,Ses02F_script02_2_F002,14.8100,21.4500,xxx
Ses02F_script02_2,Ses02F_script02_2_F003,22.9600,34.9800,xxx
Ses02F_script02_2,Ses02F_script02_2_F004,36.0100,38.9700,xxx
Ses02F_script02_2,Ses02F_script02_2_F005,45.2100,52.6500,ang
Ses02F_script02_2,Ses02F_script02_2_F006,53.2000,57.7000,ang
Ses02F_script02_2,Ses02F_script02_2_F007,67.3100,70.9800,fru
Ses02F_script02_2,Ses02F_script02_2_F008,71.7500,75.2300,fru
Ses02F_script02_2,Ses02F_script02_2_F009,76.8900,79.7300,fru
Ses02F_script02_2,Ses02F_script02_2_F010,80.7700,86.1500,fru
Ses02F_script02_2,Ses02F_script02_2_F011,86.1600,99.7100,ang
Ses02F_script02_2,Ses02F_script02_2_F012,101.2800,103.8100,fru
Ses02F_script02_2,Ses02F_script02_2_F013,104.9300,111.9000,fru
Ses02F_script02_2,Ses02F_script02_2_F014,113.2500,116.2300,xxx
Ses02F_script02_2,Ses02F_script02_2_F015,143.6900,149.7200,sad
Ses02F_script02_2,Ses02F_script02_2_F016,149.7400,159.7600,sad
Ses02F_script02_2,Ses02F_script02_2_F017,159.7833,169.3200,sad
Ses02F_script02_2,Ses02F_script02_2_F018,169.3400,178.1700,sad
Ses02F_script02_2,Ses02F_script02_2_F019,178.7800,183.3300,sad
Ses02F_script02_2,Ses02F_script02_2_F020,196.7300,202.0100,sad
Ses02F_script02_2,Ses02F_script02_2_F021,206.4100,207.5500,sad
Ses02F_script02_2,Ses02F_script02_2_F022,208.7400,209.7200,sad
Ses02F_script02_2,Ses02F_script02_2_F023,210.6800,211.8300,xxx
Ses02F_script02_2,Ses02F_script02_2_F024,213.2000,214.0700,sad
Ses02F_script02_2,Ses02F_script02_2_F025,215.2100,216.2000,fru
Ses02F_script02_2,Ses02F_script02_2_F026,217.4100,218.6800,fru
Ses02F_script02_2,Ses02F_script02_2_F027,218.9300,220.1400,fru
Ses02F_script02_2,Ses02F_script02_2_F028,225.5700,229.1700,xxx
Ses02F_script02_2,Ses02F_script02_2_F029,269.0000,274.0600,xxx
Ses02F_script02_2,Ses02F_script02_2_F030,274.8500,280.4500,xxx
Ses02F_script02_2,Ses02F_script02_2_F031,281.5765,286.6000,sad
Ses02F_script02_2,Ses02F_script02_2_F032,288.2400,302.7400,xxx
Ses02F_script02_2,Ses02F_script02_2_F033,305.3800,308.7200,sad
Ses02F_script02_2,Ses02F_script02_2_F034,308.7500,324.1000,sad
Ses02F_script02_2,Ses02F_script02_2_F035,327.1500,328.7700,sad
Ses02F_script02_2,Ses02F_script02_2_F036,332.8400,337.1400,xxx
Ses02F_script02_2,Ses02F_script02_2_F037,338.7300,341.9900,xxx
Ses02F_script02_2,Ses02F_script02_2_F038,342.0800,350.2000,sad
Ses02F_script02_2,Ses02F_script02_2_F039,357.0600,364.8300,xxx
Ses02F_script02_2,Ses02F_script02_2_F040,370.6400,377.7300,xxx
Ses02F_script02_2,Ses02F_script02_2_F041,379.8700,382.7600,hap
Ses02F_script02_2,Ses02F_script02_2_F042,383.7000,387.6000,hap
Ses02F_script02_2,Ses02F_script02_2_F043,393.4100,402.2600,hap
Ses02F_script02_2,Ses02F_script02_2_F044,405.9300,408.2600,sad
Ses02F_script02_2,Ses02F_script02_2_F045,412.1500,413.9200,hap
Ses02F_script02_2,Ses02F_script02_2_M000,4.2700,6.3631,exc
Ses02F_script02_2,Ses02F_script02_2_M001,7.7600,9.0700,neu
Ses02F_script02_2,Ses02F_script02_2_M002,11.4400,15.5300,neu
Ses02F_script02_2,Ses02F_script02_2_M003,21.2400,23.6600,neu
Ses02F_script02_2,Ses02F_script02_2_M004,34.6900,36.9000,xxx
Ses02F_script02_2,Ses02F_script02_2_M005,38.7300,45.5600,neu
Ses02F_script02_2,Ses02F_script02_2_M006,51.7900,53.5100,fru
Ses02F_script02_2,Ses02F_script02_2_M007,57.5500,67.7200,neu
Ses02F_script02_2,Ses02F_script02_2_M008,70.6700,72.0900,fru
Ses02F_script02_2,Ses02F_script02_2_M009,75.0400,77.4500,neu
Ses02F_script02_2,Ses02F_script02_2_M010,79.4000,81.1300,neu
Ses02F_script02_2,Ses02F_script02_2_M011,99.6700,101.5000,fru
Ses02F_script02_2,Ses02F_script02_2_M012,103.5800,105.1700,fru
Ses02F_script02_2,Ses02F_script02_2_M013,111.4600,114.7500,neu
Ses02F_script02_2,Ses02F_script02_2_M014,115.9200,124.0800,fru
Ses02F_script02_2,Ses02F_script02_2_M015,124.1000,134.0900,xxx
Ses02F_script02_2,Ses02F_script02_2_M016,134.1000,138.8100,neu
Ses02F_script02_2,Ses02F_script02_2_M017,138.8600,144.9200,neu
Ses02F_script02_2,Ses02F_script02_2_M018,177.5600,179.3800,neu
Ses02F_script02_2,Ses02F_script02_2_M019,183.1800,192.2200,neu
Ses02F_script02_2,Ses02F_script02_2_M020,192.2500,197.0700,neu
Ses02F_script02_2,Ses02F_script02_2_M021,201.3200,206.7400,neu
Ses02F_script02_2,Ses02F_script02_2_M022,207.5100,209.4900,neu
Ses02F_script02_2,Ses02F_script02_2_M023,209.5700,211.3200,neu
Ses02F_script02_2,Ses02F_script02_2_M024,211.3900,213.9400,fru
Ses02F_script02_2,Ses02F_script02_2_M025,213.9900,215.8600,fru
Ses02F_script02_2,Ses02F_script02_2_M026,215.9000,218.3600,fru
Ses02F_script02_2,Ses02F_script02_2_M027,218.4100,219.7400,fru
Ses02F_script02_2,Ses02F_script02_2_M028,219.7500,226.5400,fru
Ses02F_script02_2,Ses02F_script02_2_M029,228.2000,238.9600,ang
Ses02F_script02_2,Ses02F_script02_2_M030,239.3100,250.8600,xxx
Ses02F_script02_2,Ses02F_script02_2_M031,250.8900,266.4300,sad
Ses02F_script02_2,Ses02F_script02_2_M032,266.4400,269.3900,fru
Ses02F_script02_2,Ses02F_script02_2_M033,273.8200,275.0800,neu
Ses02F_script02_2,Ses02F_script02_2_M034,280.1300,281.2200,neu
Ses02F_script02_2,Ses02F_script02_2_M035,286.3300,288.2900,sad
Ses02F_script02_2,Ses02F_script02_2_M036,302.9300,305.0600,sad
Ses02F_script02_2,Ses02F_script02_2_M037,325.0600,327.9300,sad
Ses02F_script02_2,Ses02F_script02_2_M038,328.3800,333.7100,sad
Ses02F_script02_2,Ses02F_script02_2_M039,337.8400,339.0300,sur
Ses02F_script02_2,Ses02F_script02_2_M040,350.5661,355.2400,xxx
Ses02F_script02_2,Ses02F_script02_2_M041,364.8100,370.5600,hap
Ses02F_script02_2,Ses02F_script02_2_M042,378.2800,380.2100,hap
Ses02F_script02_2,Ses02F_script02_2_M043,382.4300,384.0800,hap
Ses02F_script02_2,Ses02F_script02_2_M044,388.8800,392.0800,xxx
Ses02F_script02_2,Ses02F_script02_2_M045,407.0800,411.6900,hap
Ses02F_script02_2,Ses02F_script02_2_M046,414.0500,415.6400,hap
Ses02F_impro02,Ses02F_impro02_F000,8.9084,11.9078,sad
Ses02F_impro02,Ses02F_impro02_F001,18.3682,24.3889,sad
Ses02F_impro02,Ses02F_impro02_F002,30.6582,37.9405,sad
Ses02F_impro02,Ses02F_impro02_F003,46.8146,49.4112,sad
Ses02F_impro02,Ses02F_impro02_F004,63.2468,75.4222,sad
Ses02F_impro02,Ses02F_impro02_F005,75.4413,78.5568,sad
Ses02F_impro02,Ses02F_impro02_F006,88.0123,94.8416,sad
Ses02F_impro02,Ses02F_impro02_F007,96.6544,108.6034,sad
Ses02F_impro02,Ses02F_impro02_F008,114.9300,126.1305,sad
Ses02F_impro02,Ses02F_impro02_F009,139.4718,143.5239,sad
Ses02F_impro02,Ses02F_impro02_F010,148.5507,156.3682,sad
Ses02F_impro02,Ses02F_impro02_F011,158.5369,166.7660,sad
Ses02F_impro02,Ses02F_impro02_F012,184.8857,191.1740,sad
Ses02F_impro02,Ses02F_impro02_F013,193.9264,207.0400,sad
Ses02F_impro02,Ses02F_impro02_M000,11.5255,18.7886,xxx
Ses02F_impro02,Ses02F_impro02_M001,24.1978,31.0213,fru
Ses02F_impro02,Ses02F_impro02_M002,37.8258,47.7648,fru
Ses02F_impro02,Ses02F_impro02_M003,49.5424,63.7247,fru
Ses02F_impro02,Ses02F_impro02_M004,75.6898,78.5377,xxx
Ses02F_impro02,Ses02F_impro02_M005,79.4743,88.2594,fru
Ses02F_impro02,Ses02F_impro02_M006,108.3358,114.6815,fru
Ses02F_impro02,Ses02F_impro02_M007,126.3408,139.8386,sad
Ses02F_impro02,Ses02F_impro02_M008,144.2502,150.5386,fru
Ses02F_impro02,Ses02F_impro02_M009,167.2160,177.6416,fru
Ses02F_impro02,Ses02F_impro02_M010,177.9283,185.5164,fru
Ses02F_impro02,Ses02F_impro02_M011,190.0061,194.4042,xxx
Ses02F_impro02,Ses02F_impro02_M012,208.8905,210.8151,sad
Ses02F_impro03,Ses02F_impro03_F000,4.7324,8.7800,exc
Ses02F_impro03,Ses02F_impro03_F001,8.8100,10.9300,exc
Ses02F_impro03,Ses02F_impro03_F002,14.0800,16.1300,xxx
Ses02F_impro03,Ses02F_impro03_F003,22.6600,28.0319,xxx
Ses02F_impro03,Ses02F_impro03_F004,30.6500,32.6500,exc
Ses02F_impro03,Ses02F_impro03_F005,34.5699,38.8951,xxx
Ses02F_impro03,Ses02F_impro03_F006,39.0078,52.9200,xxx
Ses02F_impro03,Ses02F_impro03_F007,52.9300,61.8184,xxx
Ses02F_impro03,Ses02F_impro03_F008,61.8300,69.8600,xxx
Ses02F_impro03,Ses02F_impro03_F009,69.9100,81.9971,exc
Ses02F_impro03,Ses02F_impro03_F010,83.9300,91.6100,xxx
Ses02F_impro03,Ses02F_impro03_F011,95.4500,99.6572,exc
Ses02F_impro03,Ses02F_impro03_F012,101.5291,102.9500,exc
Ses02F_impro03,Ses02F_impro03_F013,105.1350,111.4700,exc
Ses02F_impro03,Ses02F_impro03_F014,112.7000,117.2700,exc
Ses02F_impro03,Ses02F_impro03_F015,121.0516,127.2609,hap
Ses02F_impro03,Ses02F_impro03_F016,127.3236,133.2123,hap
Ses02F_impro03,Ses02F_impro03_F017,133.6443,140.0700,hap
Ses02F_impro03,Ses02F_impro03_F018,141.2100,148.2370,hap
Ses02F_impro03,Ses02F_impro03_F019,149.0800,156.2108,hap
Ses02F_impro03,Ses02F_impro03_F020,156.2300,164.7969,xxx
Ses02F_impro03,Ses02F_impro03_F021,165.4402,176.5255,exc
Ses02F_impro03,Ses02F_impro03_F022,178.7900,180.8700,xxx
Ses02F_impro03,Ses02F_impro03_F023,187.2900,190.0200,hap
Ses02F_impro03,Ses02F_impro03_F024,195.4600,201.9000,exc
Ses02F_impro03,Ses02F_impro03_F025,205.4600,207.6783,xxx
Ses02F_impro03,Ses02F_impro03_F026,220.3800,222.2400,hap
Ses02F_impro03,Ses02F_impro03_F027,225.0487,228.4874,hap
Ses02F_impro03,Ses02F_impro03_F028,231.8858,240.3492,exc
Ses02F_impro03,Ses02F_impro03_F029,240.4223,244.0151,hap
Ses02F_impro03,Ses02F_impro03_F030,246.6500,250.5635,hap
Ses02F_impro03,Ses02F_impro03_M000,6.2177,8.7208,xxx
Ses02F_impro03,Ses02F_impro03_M001,10.8600,14.2922,neu
Ses02F_impro03,Ses02F_impro03_M002,16.7400,20.1143,sur
Ses02F_impro03,Ses02F_impro03_M003,20.6584,23.2900,xxx
Ses02F_impro03,Ses02F_impro03_M004,25.7200,31.4200,hap
Ses02F_impro03,Ses02F_impro03_M005,31.9100,34.5281,exc
Ses02F_impro03,Ses02F_impro03_M006,69.6500,71.3300,sur
Ses02F_impro03,Ses02F_impro03_M007,81.7153,85.5300,sur
Ses02F_impro03,Ses02F_impro03_M008,90.5500,97.0405,xxx
Ses02F_impro03,Ses02F_impro03_M009,97.2700,102.0738,hap
Ses02F_impro03,Ses02F_impro03_M010,102.8845,106.0600,hap
Ses02F_impro03,Ses02F_impro03_M011,110.8400,114.1900,hap
Ses02F_impro03,Ses02F_impro03_M012,116.7300,121.8195,exc
Ses02F_impro03,Ses02F_impro03_M013,130.9859,137.0738,neu
Ses02F_impro03,Ses02F_impro03_M014,139.8700,141.3100,neu
Ses02F_impro03,Ses02F_impro03_M015,145.5923,149.6643,neu
Ses02F_impro03,Ses02F_impro03_M016,153.6844,156.4834,neu
Ses02F_impro03,Ses02F_impro03_M017,164.5900,166.0400,neu
Ses02F_impro03,Ses02F_impro03_M018,175.7300,179.5900,neu
Ses02F_impro03,Ses02F_impro03_M019,179.8800,188.4736,hap
Ses02F_impro03,Ses02F_impro03_M020,189.3800,195.6500,hap
Ses02F_impro03,Ses02F_impro03_M021,201.0400,207.0585,xxx
Ses02F_impro03,Ses02F_impro03_M022,207.5653,211.0588,hap
Ses02F_impro03,Ses02F_impro03_M023,211.0776,220.7400,hap
Ses02F_impro03,Ses02F_impro03_M024,221.5200,225.7700,exc
Ses02F_impro03,Ses02F_impro03_M025,228.1400,233.2000,exc
Ses02F_impro03,Ses02F_impro03_M026,244.0986,246.8500,hap
Ses02F_impro06,Ses02F_impro06_F000,10.3100,15.4000,sad
Ses02F_impro06,Ses02F_impro06_F001,21.1500,23.8600,sad
Ses02F_impro06,Ses02F_impro06_F002,25.5200,32.2600,sad
Ses02F_impro06,Ses02F_impro06_F003,41.7300,43.3700,sad
Ses02F_impro06,Ses02F_impro06_F004,52.1888,54.6000,sad
Ses02F_impro06,Ses02F_impro06_F005,75.8818,78.6800,sad
Ses02F_impro06,Ses02F_impro06_F006,82.1600,88.2252,sad
Ses02F_impro06,Ses02F_impro06_F007,107.0300,113.8200,sad
Ses02F_impro06,Ses02F_impro06_F008,114.3099,122.5338,sad
Ses02F_impro06,Ses02F_impro06_F009,130.6700,132.7800,sad
Ses02F_impro06,Ses02F_impro06_F010,153.9200,157.2495,sad
Ses02F_impro06,Ses02F_impro06_F011,172.7700,174.9300,sad
Ses02F_impro06,Ses02F_impro06_F012,176.0300,179.1290,sad
Ses02F_impro06,Ses02F_impro06_F013,185.3400,191.3555,sad
Ses02F_impro06,Ses02F_impro06_F014,218.2176,219.4604,sad
Ses02F_impro06,Ses02F_impro06_M000,5.7967,8.0783,neu
Ses02F_impro06,Ses02F_impro06_M001,15.7633,20.6400,neu
Ses02F_impro06,Ses02F_impro06_M002,20.7700,23.3300,neu
Ses02F_impro06,Ses02F_impro06_M003,24.5600,25.8900,neu
Ses02F_impro06,Ses02F_impro06_M004,33.1100,40.3000,neu
Ses02F_impro06,Ses02F_impro06_M005,43.3400,50.1000,neu
Ses02F_impro06,Ses02F_impro06_M006,55.5800,57.9644,neu
Ses02F_impro06,Ses02F_impro06_M007,59.1200,68.5000,neu
Ses02F_impro06,Ses02F_impro06_M008,70.8200,76.1700,neu
Ses02F_impro06,Ses02F_impro06_M009,88.4296,99.1347,neu
Ses02F_impro06,Ses02F_impro06_M010,100.7536,107.0617,neu
Ses02F_impro06,Ses02F_impro06_M011,122.2578,130.8600,neu
Ses02F_impro06,Ses02F_impro06_M012,132.5900,138.2500,neu
Ses02F_impro06,Ses02F_impro06_M013,138.6800,153.2100,neu
Ses02F_impro06,Ses02F_impro06_M014,158.5900,160.8200,neu
Ses02F_impro06,Ses02F_impro06_M015,164.2500,172.3500,neu
Ses02F_impro06,Ses02F_impro06_M016,175.4300,177.5861,neu
Ses02F_impro06,Ses02F_impro06_M017,179.2300,187.3700,neu
Ses02F_impro06,Ses02F_impro06_M018,196.5253,210.6666,neu
Ses02F_impro06,Ses02F_impro06_M019,212.8076,217.7894,neu
Ses02F_impro05,Ses02F_impro05_F000,4.1392,7.7911,neu
Ses02F_impro05,Ses02F_impro05_F001,11.4300,18.7200,neu
Ses02F_impro05,Ses02F_impro05_F002,26.7500,29.3700,sur
Ses02F_impro05,Ses02F_impro05_F003,35.2000,39.8027,sur
Ses02F_impro05,Ses02F_impro05_F004,52.6500,54.1100,neu
Ses02F_impro05,Ses02F_impro05_F005,59.0600,74.7800,sur
Ses02F_impro05,Ses02F_impro05_F006,82.2900,90.6800,ang
Ses02F_impro05,Ses02F_impro05_F007,95.4200,101.5979,fru
Ses02F_impro05,Ses02F_impro05_F008,109.5300,115.6900,xxx
Ses02F_impro05,Ses02F_impro05_F009,115.7200,120.1500,xxx
Ses02F_impro05,Ses02F_impro05_F010,121.6100,124.5700,ang
Ses02F_impro05,Ses02F_impro05_F011,130.4200,132.3500,fru
Ses02F_impro05,Ses02F_impro05_F012,138.6400,148.6000,xxx
Ses02F_impro05,Ses02F_impro05_F013,163.6300,176.7571,fru
Ses02F_impro05,Ses02F_impro05_F014,179.5400,182.6500,fru
Ses02F_impro05,Ses02F_impro05_F015,189.5600,192.5100,fru
Ses02F_impro05,Ses02F_impro05_F016,194.0678,206.9469,fru
Ses02F_impro05,Ses02F_impro05_F017,217.0900,224.4595,fru
Ses02F_impro05,Ses02F_impro05_F018,225.4900,227.9400,fru
Ses02F_impro05,Ses02F_impro05_F019,241.3200,247.3800,ang
Ses02F_impro05,Ses02F_impro05_F020,265.7100,268.3400,fru
Ses02F_impro05,Ses02F_impro05_F021,270.8100,271.9800,xxx
Ses02F_impro05,Ses02F_impro05_F022,274.0100,276.5639,fru
Ses02F_impro05,Ses02F_impro05_M000,8.3000,12.9300,neu
Ses02F_impro05,Ses02F_impro05_M001,18.7700,27.3500,neu
Ses02F_impro05,Ses02F_impro05_M002,29.4200,35.9500,neu
Ses02F_impro05,Ses02F_impro05_M003,39.8200,47.1700,neu
Ses02F_impro05,Ses02F_impro05_M004,47.1800,54.4300,neu
Ses02F_impro05,Ses02F_impro05_M005,54.5200,58.9138,neu
Ses02F_impro05,Ses02F_impro05_M006,74.4300,84.4500,neu
Ses02F_impro05,Ses02F_impro05_M007,90.7700,97.6300,neu
Ses02F_impro05,Ses02F_impro05_M008,101.6919,109.6800,neu
Ses02F_impro05,Ses02F_impro05_M009,118.1619,122.1723,neu
Ses02F_impro05,Ses02F_impro05_M010,124.0600,131.2021,neu
Ses02F_impro05,Ses02F_impro05_M011,132.5430,140.2000,neu
Ses02F_impro05,Ses02F_impro05_M012,147.7400,164.3900,neu
Ses02F_impro05,Ses02F_impro05_M013,176.4800,180.5000,neu
Ses02F_impro05,Ses02F_impro05_M014,182.6000,189.6500,neu
Ses02F_impro05,Ses02F_impro05_M015,189.6600,191.5400,neu
Ses02F_impro05,Ses02F_impro05_M016,205.2200,217.0700,neu
Ses02F_impro05,Ses02F_impro05_M017,217.0800,220.4500,neu
Ses02F_impro05,Ses02F_impro05_M018,224.5100,226.2800,neu
Ses02F_impro05,Ses02F_impro05_M019,227.8100,242.3100,neu
Ses02F_impro05,Ses02F_impro05_M020,248.0522,265.9529,neu
Ses02F_impro05,Ses02F_impro05_M021,268.5221,274.2100,neu
Ses02M_impro03,Ses02M_impro03_F000,5.2402,9.0515,exc
Ses02M_impro03,Ses02M_impro03_F001,12.1230,14.0146,exc
Ses02M_impro03,Ses02M_impro03_F002,17.3302,21.2960,xxx
Ses02M_impro03,Ses02M_impro03_F003,23.2289,25.5477,exc
Ses02M_impro03,Ses02M_impro03_F004,26.9512,28.2937,exc
Ses02M_impro03,Ses02M_impro03_F005,31.1617,32.9110,exc
