dataname,newdataname,newdatabegin,newdataend,newdataemotion
Ses01F_script01_2,Ses01F_script01_2_M016,134.6100,138.0400,xxx
Ses01F_script01_2,Ses01F_script01_2_M017,140.9200,147.5100,ang
Ses01M_script03_1,Ses01M_script03_1_F000,7.3698,9.4250,xxx
Ses01M_script03_1,Ses01M_script03_1_F001,11.1350,15.2126,fea
Ses01M_script03_1,Ses01M_script03_1_F002,16.3800,19.7400,fea
Ses01M_script03_1,Ses01M_script03_1_F003,23.7700,26.6080,hap
Ses01M_script03_1,Ses01M_script03_1_F004,28.1700,30.7900,hap
Ses01M_script03_1,Ses01M_script03_1_F005,44.2800,49.6300,xxx
Ses01M_script03_1,Ses01M_script03_1_F006,49.7800,51.3325,xxx
Ses01M_script03_1,Ses01M_script03_1_F007,52.0100,53.2000,exc
Ses01M_script03_1,Ses01M_script03_1_F008,54.4200,56.9500,hap
Ses01M_script03_1,Ses01M_script03_1_F009,57.1675,61.0500,hap
Ses01M_script03_1,Ses01M_script03_1_F010,61.1400,62.5000,hap
Ses01M_script03_1,Ses01M_script03_1_F011,63.4700,64.7675,hap
Ses01M_script03_1,Ses01M_script03_1_F012,69.3900,72.7000,xxx
Ses01M_script03_1,Ses01M_script03_1_F013,74.0900,77.5175,xxx
Ses01M_script03_1,Ses01M_script03_1_F014,80.0300,82.8964,hap
Ses01M_script03_1,Ses01M_script03_1_F015,86.9900,90.7600,hap
Ses01M_script03_1,Ses01M_script03_1_F016,92.9100,94.9100,xxx
Ses01M_script03_1,Ses01M_script03_1_F017,104.8300,108.7600,hap
Ses01M_script03_1,Ses01M_script03_1_F018,111.5526,117.7531,hap
Ses01M_script03_1,Ses01M_script03_1_F019,119.1500,122.5384,hap
Ses01M_script03_1,Ses01M_script03_1_F020,126.9325,130.2975,xxx
Ses01M_script03_1,Ses01M_script03_1_F021,133.9500,137.0400,hap
Ses01M_script03_1,Ses01M_script03_1_F022,137.0400,139.5300,xxx
Ses01M_script03_1,Ses01M_script03_1_F023,142.6100,145.6086,xxx
Ses01M_script03_1,Ses01M_script03_1_F024,152.6656,155.3500,hap
Ses01M_script03_1,Ses01M_script03_1_F025,157.5600,158.9250,xxx
Ses01M_script03_1,Ses01M_script03_1_F026,172.1422,175.0655,xxx
Ses01M_script03_1,Ses01M_script03_1_F027,180.6200,185.4100,xxx
Ses01M_script03_1,Ses01M_script03_1_F028,205.5500,208.1500,xxx
Ses01M_script03_1,Ses01M_script03_1_F029,208.1700,215.0000,xxx
Ses01M_script03_1,Ses01M_script03_1_F030,222.9000,226.0500,hap
Ses01M_script03_1,Ses01M_script03_1_F031,229.5300,235.7800,exc
Ses01M_script03_1,Ses01M_script03_1_F032,236.0200,242.5000,xxx
Ses01M_script03_1,Ses01M_script03_1_F033,245.2600,248.5425,xxx
Ses01M_script03_1,Ses01M_script03_1_F034,251.4100,254.5525,hap
Ses01M_script03_1,Ses01M_script03_1_F035,256.0800,260.4000,xxx
Ses01M_script03_1,Ses01M_script03_1_F036,263.0700,267.8200,hap
Ses01M_script03_1,Ses01M_script03_1_F037,267.8400,272.5300,hap
Ses01M_script03_1,Ses01M_script03_1_F038,276.2400,279.0100,hap
Ses01M_script03_1,Ses01M_script03_1_F039,280.9400,283.8275,hap
Ses01M_script03_1,Ses01M_script03_1_F040,285.0900,287.8400,hap
Ses01M_script03_1,Ses01M_script03_1_F041,295.4999,300.3411,exc
Ses01M_script03_1,Ses01M_script03_1_M000,5.8200,7.6225,fea
Ses01M_script03_1,Ses01M_script03_1_M001,9.2100,11.5500,fea
Ses01M_script03_1,Ses01M_script03_1_M002,14.7657,16.8575,xxx
Ses01M_script03_1,Ses01M_script03_1_M003,20.2958,24.1903,fea
Ses01M_script03_1,Ses01M_script03_1_M004,26.2300,28.6800,hap
Ses01M_script03_1,Ses01M_script03_1_M005,30.1400,40.5172,xxx
Ses01M_script03_1,Ses01M_script03_1_M006,40.6661,42.9600,xxx
Ses01M_script03_1,Ses01M_script03_1_M007,48.8478,50.4450,xxx
Ses01M_script03_1,Ses01M_script03_1_M008,51.1167,52.3000,xxx
Ses01M_script03_1,Ses01M_script03_1_M009,52.4300,55.4100,xxx
Ses01M_script03_1,Ses01M_script03_1_M010,56.3600,58.9200,hap
Ses01M_script03_1,Ses01M_script03_1_M011,60.0700,61.4025,hap
Ses01M_script03_1,Ses01M_script03_1_M012,61.9400,63.7624,hap
Ses01M_script03_1,Ses01M_script03_1_M013,64.3200,69.9700,hap
Ses01M_script03_1,Ses01M_script03_1_M014,72.2700,74.5800,sad
Ses01M_script03_1,Ses01M_script03_1_M015,77.0200,80.8200,xxx
Ses01M_script03_1,Ses01M_script03_1_M016,82.3473,88.4000,hap
Ses01M_script03_1,Ses01M_script03_1_M017,90.0900,93.7700,hap
Ses01M_script03_1,Ses01M_script03_1_M018,94.3500,99.8850,xxx
Ses01M_script03_1,Ses01M_script03_1_M019,99.9150,106.2707,hap
Ses01M_script03_1,Ses01M_script03_1_M020,108.2600,109.4000,xxx
Ses01M_script03_1,Ses01M_script03_1_M021,109.4400,112.1700,hap
Ses01M_script03_1,Ses01M_script03_1_M022,117.2200,119.8100,hap
Ses01M_script03_1,Ses01M_script03_1_M023,121.8100,127.4900,xxx
Ses01M_script03_1,Ses01M_script03_1_M024,129.7700,133.2600,xxx
Ses01M_script03_1,Ses01M_script03_1_M025,139.6316,143.1200,xxx
Ses01M_script03_1,Ses01M_script03_1_M026,145.2176,153.2056,xxx
Ses01M_script03_1,Ses01M_script03_1_M027,154.5200,158.0950,xxx
Ses01M_script03_1,Ses01M_script03_1_M028,158.4500,172.7567,exc
Ses01M_script03_1,Ses01M_script03_1_M029,174.5256,177.9000,exc
Ses01M_script03_1,Ses01M_script03_1_M030,177.9900,181.6100,hap
Ses01M_script03_1,Ses01M_script03_1_M031,189.3000,198.2100,hap
Ses01M_script03_1,Ses01M_script03_1_M032,198.2500,206.1500,xxx
Ses01M_script03_1,Ses01M_script03_1_M033,220.4300,223.7300,hap
Ses01M_script03_1,Ses01M_script03_1_M034,225.5100,230.3900,xxx
Ses01M_script03_1,Ses01M_script03_1_M035,234.2800,236.9000,xxx
Ses01M_script03_1,Ses01M_script03_1_M036,241.9859,245.7300,xxx
Ses01M_script03_1,Ses01M_script03_1_M037,247.8600,257.2500,exc
Ses01M_script03_1,Ses01M_script03_1_M038,259.6700,262.1500,xxx
Ses01M_script03_1,Ses01M_script03_1_M039,271.5500,275.8800,hap
Ses01M_script03_1,Ses01M_script03_1_M040,280.0900,282.9400,hap
Ses01M_script03_1,Ses01M_script03_1_M041,283.3100,285.7500,hap
Ses01M_script03_1,Ses01M_script03_1_M042,289.3900,296.0399,xxx
Ses01F_script03_1,Ses01F_script03_1_F000,5.5300,7.7000,fea
Ses01F_script03_1,Ses01F_script03_1_F001,8.7400,15.2000,fea
Ses01F_script03_1,Ses01F_script03_1_F002,17.2000,22.7100,fea
Ses01F_script03_1,Ses01F_script03_1_F003,24.4700,27.4400,xxx
Ses01F_script03_1,Ses01F_script03_1_F004,28.9600,32.9400,xxx
Ses01F_script03_1,Ses01F_script03_1_F005,41.1700,47.6400,hap
Ses01F_script03_1,Ses01F_script03_1_F006,51.2835,53.8175,exc
Ses01F_script03_1,Ses01F_script03_1_F007,54.6100,56.8000,exc
Ses01F_script03_1,Ses01F_script03_1_F008,63.4100,67.4075,xxx
Ses01F_script03_1,Ses01F_script03_1_F009,68.7000,71.8100,xxx
Ses01F_script03_1,Ses01F_script03_1_F010,74.6500,77.1800,hap
Ses01F_script03_1,Ses01F_script03_1_F011,84.4700,88.2600,hap
Ses01F_script03_1,Ses01F_script03_1_F012,92.1400,93.6600,exc
Ses01F_script03_1,Ses01F_script03_1_F013,105.9400,109.3900,xxx
Ses01F_script03_1,Ses01F_script03_1_F014,112.4000,118.3800,xxx
Ses01F_script03_1,Ses01F_script03_1_F015,120.0800,122.4300,xxx
Ses01F_script03_1,Ses01F_script03_1_F016,126.1000,128.9675,xxx
Ses01F_script03_1,Ses01F_script03_1_F017,131.8800,136.8000,xxx
Ses01F_script03_1,Ses01F_script03_1_F018,139.9400,142.6900,xxx
Ses01F_script03_1,Ses01F_script03_1_F019,149.9500,153.0800,xxx
Ses01F_script03_1,Ses01F_script03_1_F020,165.1525,169.7325,hap
Ses01F_script03_1,Ses01F_script03_1_F021,174.8825,178.8500,hap
Ses01F_script03_1,Ses01F_script03_1_F022,194.8500,204.0100,hap
Ses01F_script03_1,Ses01F_script03_1_F023,208.8925,211.4200,xxx
Ses01F_script03_1,Ses01F_script03_1_F024,215.2800,220.3500,exc
Ses01F_script03_1,Ses01F_script03_1_F025,221.1200,226.8700,xxx
Ses01F_script03_1,Ses01F_script03_1_F026,228.3700,231.0700,xxx
Ses01F_script03_1,Ses01F_script03_1_F027,237.4000,242.2600,xxx
Ses01F_script03_1,Ses01F_script03_1_F028,244.0875,248.0700,xxx
Ses01F_script03_1,Ses01F_script03_1_F029,250.2200,262.4300,hap
Ses01F_script03_1,Ses01F_script03_1_F030,262.4600,269.6400,hap
Ses01F_script03_1,Ses01F_script03_1_F031,275.9100,279.9900,xxx
Ses01F_script03_1,Ses01F_script03_1_M000,4.2888,6.1800,fea
Ses01F_script03_1,Ses01F_script03_1_M001,7.2900,9.1800,fea
Ses01F_script03_1,Ses01F_script03_1_M002,14.6400,17.4300,fea
Ses01F_script03_1,Ses01F_script03_1_M003,19.8475,21.2900,fea
Ses01F_script03_1,Ses01F_script03_1_M004,22.1600,24.9500,xxx
Ses01F_script03_1,Ses01F_script03_1_M005,26.8600,29.5200,exc
Ses01F_script03_1,Ses01F_script03_1_M006,33.9200,39.3100,xxx
Ses01F_script03_1,Ses01F_script03_1_M007,39.5000,45.7750,hap
Ses01F_script03_1,Ses01F_script03_1_M008,46.7200,51.9842,hap
Ses01F_script03_1,Ses01F_script03_1_M009,53.2800,55.3300,hap
Ses01F_script03_1,Ses01F_script03_1_M010,56.3700,64.4300,hap
Ses01F_script03_1,Ses01F_script03_1_M011,66.8400,69.2900,xxx
Ses01F_script03_1,Ses01F_script03_1_M012,71.0000,75.4300,xxx
Ses01F_script03_1,Ses01F_script03_1_M013,76.3200,86.5180,hap
Ses01F_script03_1,Ses01F_script03_1_M014,87.7600,92.5700,xxx
Ses01F_script03_1,Ses01F_script03_1_M015,93.2300,100.1600,xxx
Ses01F_script03_1,Ses01F_script03_1_M016,100.1950,106.5500,xxx
Ses01F_script03_1,Ses01F_script03_1_M017,108.8700,113.0200,xxx
Ses01F_script03_1,Ses01F_script03_1_M018,118.0823,120.5300,hap
Ses01F_script03_1,Ses01F_script03_1_M019,121.9500,127.1500,xxx
Ses01F_script03_1,Ses01F_script03_1_M020,128.3800,131.7700,xxx
Ses01F_script03_1,Ses01F_script03_1_M021,136.5000,140.4925,exc
Ses01F_script03_1,Ses01F_script03_1_M022,142.2400,150.9200,xxx
Ses01F_script03_1,Ses01F_script03_1_M023,152.1300,155.0425,xxx
Ses01F_script03_1,Ses01F_script03_1_M024,155.1150,167.7000,exc
Ses01F_script03_1,Ses01F_script03_1_M025,168.6900,176.2700,hap
Ses01F_script03_1,Ses01F_script03_1_M026,178.9700,195.6000,hap
Ses01F_script03_1,Ses01F_script03_1_M027,204.5900,210.7575,xxx
Ses01F_script03_1,Ses01F_script03_1_M028,211.0300,215.8300,xxx
Ses01F_script03_1,Ses01F_script03_1_M029,216.6325,218.5225,xxx
Ses01F_script03_1,Ses01F_script03_1_M030,219.2200,221.8200,dis
Ses01F_script03_1,Ses01F_script03_1_M031,226.3200,228.8900,xxx
Ses01F_script03_1,Ses01F_script03_1_M032,230.3700,231.9050,xxx
Ses01F_script03_1,Ses01F_script03_1_M033,232.1675,238.4900,xxx
Ses01F_script03_1,Ses01F_script03_1_M034,241.6000,245.8700,hap
Ses01F_script03_1,Ses01F_script03_1_M035,247.7400,250.7000,xxx
Ses01F_script03_1,Ses01F_script03_1_M036,256.8500,262.0325,hap
Ses01F_script03_1,Ses01F_script03_1_M037,262.3975,267.4500,hap
Ses01F_script03_1,Ses01F_script03_1_M038,271.6400,276.2000,xxx
Ses01F_impro02,Ses01F_impro02_F000,7.2688,16.6000,sad
Ses01F_impro02,Ses01F_impro02_F001,19.8500,22.7800,sad
Ses01F_impro02,Ses01F_impro02_F002,26.5659,32.2895,sad
Ses01F_impro02,Ses01F_impro02_F003,32.3075,37.9600,neu
Ses01F_impro02,Ses01F_impro02_F004,47.3400,53.1100,sad
Ses01F_impro02,Ses01F_impro02_F005,58.7500,61.3100,sad
Ses01F_impro02,Ses01F_impro02_F006,64.2550,68.4700,neu
Ses01F_impro02,Ses01F_impro02_F007,72.3900,78.5700,xxx
Ses01F_impro02,Ses01F_impro02_F008,87.2031,91.0900,sad
Ses01F_impro02,Ses01F_impro02_F009,91.5500,95.8800,xxx
Ses01F_impro02,Ses01F_impro02_F010,97.9400,102.1900,sad
Ses01F_impro02,Ses01F_impro02_F011,107.6800,111.0153,xxx
Ses01F_impro02,Ses01F_impro02_F012,117.8300,120.8605,sad
Ses01F_impro02,Ses01F_impro02_F013,127.8200,133.9455,sad
Ses01F_impro02,Ses01F_impro02_F014,139.0300,146.4300,sad
Ses01F_impro02,Ses01F_impro02_F015,151.4221,155.0100,sad
Ses01F_impro02,Ses01F_impro02_F016,163.5400,165.7300,neu
Ses01F_impro02,Ses01F_impro02_F017,169.3600,176.0150,sad
Ses01F_impro02,Ses01F_impro02_F018,176.0800,179.1300,neu
Ses01F_impro02,Ses01F_impro02_F019,182.8300,185.8894,sad
Ses01F_impro02,Ses01F_impro02_F020,186.5800,191.1100,sad
Ses01F_impro02,Ses01F_impro02_M000,17.6000,20.6264,xxx
Ses01F_impro02,Ses01F_impro02_M001,21.7600,27.5558,sad
Ses01F_impro02,Ses01F_impro02_M002,38.8500,45.0900,xxx
Ses01F_impro02,Ses01F_impro02_M003,52.7100,59.0534,fru
Ses01F_impro02,Ses01F_impro02_M004,61.7500,65.0550,xxx
Ses01F_impro02,Ses01F_impro02_M005,69.3400,74.2900,sad
Ses01F_impro02,Ses01F_impro02_M006,80.0300,86.9900,xxx
Ses01F_impro02,Ses01F_impro02_M007,103.2700,107.1000,xxx
Ses01F_impro02,Ses01F_impro02_M008,110.5653,113.2000,fru
Ses01F_impro02,Ses01F_impro02_M009,114.1775,117.8500,sad
Ses01F_impro02,Ses01F_impro02_M010,120.4105,124.6300,sad
Ses01F_impro02,Ses01F_impro02_M011,133.8800,137.1000,sad
Ses01F_impro02,Ses01F_impro02_M012,147.0300,151.7101,neu
Ses01F_impro02,Ses01F_impro02_M013,157.9800,162.7100,sad
Ses01F_impro02,Ses01F_impro02_M014,164.8850,169.5000,sad
Ses01F_impro02,Ses01F_impro02_M015,175.4700,176.7200,neu
Ses01F_impro02,Ses01F_impro02_M016,195.1047,199.5200,fru
Ses01M_script02_1,Ses01M_script02_1_F000,18.9629,20.8200,xxx
Ses01M_script02_1,Ses01M_script02_1_F001,30.3200,32.0500,fru
Ses01M_script02_1,Ses01M_script02_1_F002,58.0400,60.0100,sur
Ses01M_script02_1,Ses01M_script02_1_F003,63.1300,65.7800,xxx
Ses01M_script02_1,Ses01M_script02_1_F004,67.0200,69.8200,xxx
Ses01M_script02_1,Ses01M_script02_1_F005,70.6900,75.3800,ang
Ses01M_script02_1,Ses01M_script02_1_F006,96.2700,98.1135,xxx
Ses01M_script02_1,Ses01M_script02_1_F007,101.3300,102.6100,neu
Ses01M_script02_1,Ses01M_script02_1_F008,128.5550,130.3000,neu
Ses01M_script02_1,Ses01M_script02_1_F009,153.5100,155.7900,hap
Ses01M_script02_1,Ses01M_script02_1_F010,161.6249,163.5475,fru
Ses01M_script02_1,Ses01M_script02_1_F011,165.8000,168.6350,fru
Ses01M_script02_1,Ses01M_script02_1_F012,174.7000,176.8514,fru
Ses01M_script02_1,Ses01M_script02_1_F013,177.9600,180.1500,fru
Ses01M_script02_1,Ses01M_script02_1_F014,182.1100,184.4100,ang
Ses01M_script02_1,Ses01M_script02_1_F015,193.6200,195.9500,xxx
Ses01M_script02_1,Ses01M_script02_1_F016,196.4800,199.8900,xxx
Ses01M_script02_1,Ses01M_script02_1_F017,215.1712,224.1800,ang
Ses01M_script02_1,Ses01M_script02_1_F018,237.7400,248.4000,fru
Ses01M_script02_1,Ses01M_script02_1_F019,248.9900,251.1912,fru
Ses01M_script02_1,Ses01M_script02_1_F020,273.9800,276.1435,fru
Ses01M_script02_1,Ses01M_script02_1_F021,276.9400,278.4400,ang
Ses01M_script02_1,Ses01M_script02_1_F022,304.4200,318.4303,ang
Ses01M_script02_1,Ses01M_script02_1_F023,319.6100,321.8200,ang
Ses01M_script02_1,Ses01M_script02_1_F024,402.0100,405.0400,xxx
Ses01M_script02_1,Ses01M_script02_1_M000,3.3988,8.5500,exc
Ses01M_script02_1,Ses01M_script02_1_M001,9.0475,21.0500,exc
Ses01M_script02_1,Ses01M_script02_1_M002,21.1025,26.0300,exc
Ses01M_script02_1,Ses01M_script02_1_M003,26.9072,30.6700,xxx
Ses01M_script02_1,Ses01M_script02_1_M004,31.7900,41.7119,exc
Ses01M_script02_1,Ses01M_script02_1_M005,41.8225,52.5650,exc
Ses01M_script02_1,Ses01M_script02_1_M006,52.6225,58.5575,xxx
Ses01M_script02_1,Ses01M_script02_1_M007,59.4500,63.6475,neu
Ses01M_script02_1,Ses01M_script02_1_M008,65.7200,67.5700,xxx
Ses01M_script02_1,Ses01M_script02_1_M009,69.4100,71.2800,neu
Ses01M_script02_1,Ses01M_script02_1_M010,74.8900,81.7300,neu
Ses01M_script02_1,Ses01M_script02_1_M011,82.2739,87.4750,neu
Ses01M_script02_1,Ses01M_script02_1_M012,88.3200,96.8200,xxx
Ses01M_script02_1,Ses01M_script02_1_M013,97.9122,105.1300,xxx
Ses01M_script02_1,Ses01M_script02_1_M014,107.2700,124.6900,exc
Ses01M_script02_1,Ses01M_script02_1_M015,125.1356,128.4600,xxx
Ses01M_script02_1,Ses01M_script02_1_M016,134.9100,138.4300,exc
Ses01M_script02_1,Ses01M_script02_1_M017,138.4900,142.9100,exc
Ses01M_script02_1,Ses01M_script02_1_M018,155.5400,158.3500,xxx
Ses01M_script02_1,Ses01M_script02_1_M019,158.3800,161.6750,xxx
Ses01M_script02_1,Ses01M_script02_1_M020,163.6278,166.5100,fru
Ses01M_script02_1,Ses01M_script02_1_M021,168.0200,175.2200,fru
Ses01M_script02_1,Ses01M_script02_1_M022,176.4900,178.1775,neu
Ses01M_script02_1,Ses01M_script02_1_M023,179.8000,182.6525,neu
Ses01M_script02_1,Ses01M_script02_1_M024,183.8200,191.9600,fru
Ses01M_script02_1,Ses01M_script02_1_M025,192.1200,194.0925,xxx
Ses01M_script02_1,Ses01M_script02_1_M026,195.3000,197.1400,fru
Ses01M_script02_1,Ses01M_script02_1_M027,200.4000,205.8000,fru
Ses01M_script02_1,Ses01M_script02_1_M028,205.8575,215.6599,ang
Ses01M_script02_1,Ses01M_script02_1_M029,223.5940,238.3125,xxx
Ses01M_script02_1,Ses01M_script02_1_M030,247.9200,249.5200,neu
Ses01M_script02_1,Ses01M_script02_1_M031,250.5900,266.3200,exc
Ses01M_script02_1,Ses01M_script02_1_M032,266.4000,274.4825,exc
Ses01M_script02_1,Ses01M_script02_1_M033,275.5000,277.3075,xxx
Ses01M_script02_1,Ses01M_script02_1_M034,279.6900,282.8100,fru
Ses01M_script02_1,Ses01M_script02_1_M035,289.5300,296.9725,fru
Ses01M_script02_1,Ses01M_script02_1_M036,297.0800,305.0900,fru
Ses01M_script02_1,Ses01M_script02_1_M037,317.7800,320.0133,neu
Ses01M_script02_1,Ses01M_script02_1_M038,321.2400,325.9100,xxx
Ses01M_script02_1,Ses01M_script02_1_M039,326.8820,338.7500,neu
Ses01M_script02_1,Ses01M_script02_1_M040,338.9269,347.0862,exc
Ses01M_script02_1,Ses01M_script02_1_M041,347.1150,355.9600,exc
Ses01M_script02_1,Ses01M_script02_1_M042,356.0100,367.2140,exc
Ses01M_script02_1,Ses01M_script02_1_M043,367.3200,375.7175,exc
Ses01M_script02_1,Ses01M_script02_1_M044,375.8875,383.5400,exc
Ses01M_script02_1,Ses01M_script02_1_M045,383.7800,391.4700,exc
Ses01M_script02_1,Ses01M_script02_1_M046,393.6300,401.8275,exc
Ses01F_script01_1,Ses01F_script01_1_F000,6.2100,9.3200,fru
Ses01F_script01_1,Ses01F_script01_1_F001,9.3500,12.8955,xxx
Ses01F_script01_1,Ses01F_script01_1_F002,14.3063,19.5526,sur
Ses01F_script01_1,Ses01F_script01_1_F003,22.3200,24.6667,xxx
Ses01F_script01_1,Ses01F_script01_1_F004,35.3799,39.0900,xxx
Ses01F_script01_1,Ses01F_script01_1_F005,40.0200,44.9688,neu
Ses01F_script01_1,Ses01F_script01_1_F006,46.9500,52.3200,xxx
Ses01F_script01_1,Ses01F_script01_1_F007,58.9500,60.8800,xxx
Ses01F_script01_1,Ses01F_script01_1_F008,67.6000,70.6700,xxx
Ses01F_script01_1,Ses01F_script01_1_F009,78.3648,81.5611,fru
Ses01F_script01_1,Ses01F_script01_1_F010,100.1400,102.3482,fru
Ses01F_script01_1,Ses01F_script01_1_F011,104.2900,108.7408,fru
Ses01F_script01_1,Ses01F_script01_1_F012,117.8228,129.5100,fru
Ses01F_script01_1,Ses01F_script01_1_F013,134.0100,141.9500,xxx
Ses01F_script01_1,Ses01F_script01_1_F014,150.2700,152.6736,fru
Ses01F_script01_1,Ses01F_script01_1_F015,156.1786,160.6700,neu
Ses01F_script01_1,Ses01F_script01_1_F016,165.6573,169.5590,xxx
Ses01F_script01_1,Ses01F_script01_1_F017,171.6300,175.4900,xxx
Ses01F_script01_1,Ses01F_script01_1_F018,176.9600,179.7500,xxx
Ses01F_script01_1,Ses01F_script01_1_F019,183.9800,186.0500,xxx
Ses01F_script01_1,Ses01F_script01_1_F020,194.0600,198.9100,xxx
Ses01F_script01_1,Ses01F_script01_1_F021,205.1600,215.1700,fru
Ses01F_script01_1,Ses01F_script01_1_F022,219.0400,223.8200,fru
Ses01F_script01_1,Ses01F_script01_1_F023,235.2000,238.5600,fru
Ses01F_script01_1,Ses01F_script01_1_F024,241.3769,245.1904,fru
Ses01F_script01_1,Ses01F_script01_1_F025,246.8000,251.4508,fru
Ses01F_script01_1,Ses01F_script01_1_F026,266.8300,270.7300,fru
Ses01F_script01_1,Ses01F_script01_1_F027,274.1997,277.2100,fru
Ses01F_script01_1,Ses01F_script01_1_F028,278.1500,282.5900,fru
Ses01F_script01_1,Ses01F_script01_1_F029,282.7300,286.9200,fru
Ses01F_script01_1,Ses01F_script01_1_F030,299.3100,302.1950,fru
Ses01F_script01_1,Ses01F_script01_1_F031,304.2300,308.9800,fru
Ses01F_script01_1,Ses01F_script01_1_F032,309.0400,312.7098,fru
Ses01F_script01_1,Ses01F_script01_1_F033,312.7400,318.2648,fru
Ses01F_script01_1,Ses01F_script01_1_F034,323.3348,326.0750,neu
Ses01F_script01_1,Ses01F_script01_1_F035,341.9700,344.8052,ang
Ses01F_script01_1,Ses01F_script01_1_F036,349.6300,352.5866,xxx
Ses01F_script01_1,Ses01F_script01_1_F037,356.4000,359.8700,ang
Ses01F_script01_1,Ses01F_script01_1_F038,361.8100,364.6100,ang
Ses01F_script01_1,Ses01F_script01_1_F039,382.6000,387.9700,fru
Ses01F_script01_1,Ses01F_script01_1_F040,389.5400,392.9042,fru
Ses01F_script01_1,Ses01F_script01_1_F041,394.9100,404.6900,ang
Ses01F_script01_1,Ses01F_script01_1_F042,406.3900,409.4600,ang
Ses01F_script01_1,Ses01F_script01_1_F043,412.7875,416.2484,fru
Ses01F_script01_1,Ses01F_script01_1_F044,420.3500,423.2141,fru
Ses01F_script01_1,Ses01F_script01_1_M000,11.9892,15.1219,neu
Ses01F_script01_1,Ses01F_script01_1_M001,19.0456,22.3962,neu
Ses01F_script01_1,Ses01F_script01_1_M002,24.8000,35.9971,neu
Ses01F_script01_1,Ses01F_script01_1_M003,38.6600,40.5300,neu
Ses01F_script01_1,Ses01F_script01_1_M004,44.5500,47.2300,neu
Ses01F_script01_1,Ses01F_script01_1_M005,51.4300,59.5500,fru
Ses01F_script01_1,Ses01F_script01_1_M006,62.1628,68.2500,xxx
Ses01F_script01_1,Ses01F_script01_1_M007,70.0764,78.8718,neu
Ses01F_script01_1,Ses01F_script01_1_M008,81.4068,89.4307,fru
Ses01F_script01_1,Ses01F_script01_1_M009,89.7172,101.3800,fru
Ses01F_script01_1,Ses01F_script01_1_M010,102.1000,104.7200,neu
Ses01F_script01_1,Ses01F_script01_1_M011,108.1897,118.4700,fru
Ses01F_script01_1,Ses01F_script01_1_M012,130.7600,134.5900,neu
Ses01F_script01_1,Ses01F_script01_1_M013,141.0500,149.7500,fru
Ses01F_script01_1,Ses01F_script01_1_M014,153.8860,155.8699,neu
Ses01F_script01_1,Ses01F_script01_1_M015,161.9980,165.3487,neu
Ses01F_script01_1,Ses01F_script01_1_M016,169.7574,172.1800,neu
Ses01F_script01_1,Ses01F_script01_1_M017,174.7833,177.7200,neu
Ses01F_script01_1,Ses01F_script01_1_M018,179.2800,181.9475,fru
Ses01F_script01_1,Ses01F_script01_1_M019,185.0300,195.2800,ang
Ses01F_script01_1,Ses01F_script01_1_M020,197.6000,199.7475,fru
Ses01F_script01_1,Ses01F_script01_1_M021,224.7000,236.0500,fru
Ses01F_script01_1,Ses01F_script01_1_M022,237.8000,240.4290,fru
Ses01F_script01_1,Ses01F_script01_1_M023,245.2786,247.5700,neu
Ses01F_script01_1,Ses01F_script01_1_M024,251.2965,261.0500,neu
Ses01F_script01_1,Ses01F_script01_1_M025,262.6500,267.2119,neu
Ses01F_script01_1,Ses01F_script01_1_M026,269.7300,274.6626,fru
Ses01F_script01_1,Ses01F_script01_1_M027,276.2400,278.3659,fru
Ses01F_script01_1,Ses01F_script01_1_M028,281.5700,283.8900,fru
Ses01F_script01_1,Ses01F_script01_1_M029,285.9600,296.0300,fru
Ses01F_script01_1,Ses01F_script01_1_M030,297.0000,300.0700,fru
Ses01F_script01_1,Ses01F_script01_1_M031,318.2868,321.9800,fru
Ses01F_script01_1,Ses01F_script01_1_M032,325.7300,336.5389,fru
Ses01F_script01_1,Ses01F_script01_1_M033,336.7373,342.3143,fru
Ses01F_script01_1,Ses01F_script01_1_M034,344.4966,350.1500,neu
Ses01F_script01_1,Ses01F_script01_1_M035,352.1016,356.8800,fru
Ses01F_script01_1,Ses01F_script01_1_M036,359.0300,362.8200,fru
Ses01F_script01_1,Ses01F_script01_1_M037,363.8700,373.5675,fru
Ses01F_script01_1,Ses01F_script01_1_M038,373.5975,383.1500,fru
Ses01F_script01_1,Ses01F_script01_1_M039,387.5000,390.1100,neu
Ses01F_script01_1,Ses01F_script01_1_M040,392.3100,395.6900,neu
Ses01F_script01_1,Ses01F_script01_1_M041,403.4300,407.0400,fru
Ses01F_script01_1,Ses01F_script01_1_M042,408.9600,412.8536,fru
Ses01F_script01_1,Ses01F_script01_1_M043,415.9200,420.4807,fru
Ses01F_impro06,Ses01F_impro06_F000,14.7939,18.1700,xxx
Ses01F_impro06,Ses01F_impro06_F001,24.0200,25.6900,xxx
Ses01F_impro06,Ses01F_impro06_F002,26.0700,27.6500,sad
Ses01F_impro06,Ses01F_impro06_F003,34.4500,35.7800,neu
Ses01F_impro06,Ses01F_impro06_F004,36.0700,38.0400,neu
Ses01F_impro06,Ses01F_impro06_F005,39.6025,46.2900,sad
Ses01F_impro06,Ses01F_impro06_F006,47.3400,59.3800,sad
Ses01F_impro06,Ses01F_impro06_F007,59.4525,67.4525,sad
Ses01F_impro06,Ses01F_impro06_F008,70.2200,80.1300,sad
Ses01F_impro06,Ses01F_impro06_F009,80.1600,87.7400,neu
